timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360784027,SITTING,-1.47105,2.2050002,9.543,-0.010175,-0.0094875,-9.625E-4
1756360784047,SITTING,-1.49205,2.19705,9.543,-0.0070125,0.0086624995,-0.006325
1756360784067,SITTING,-1.557,2.193,9.57705,-0.009075,0.011825,-0.0083875
1756360784087,SITTING,-1.57605,2.19705,9.579,-0.011275,-0.0072875,-0.005225
1756360784106,SITTING,-1.50405,2.19705,9.523951,-0.0048125,-0.0094875,-0.0020625
1756360784127,SITTING,-1.5109501,2.19495,9.519,-0.0048125,0.0055,-9.625E-4
1756360784147,SITTING,-1.5190501,2.19495,9.5460005,-0.0070125,0.014025,-9.625E-4
1756360784166,SITTING,-1.5810001,2.19705,9.594001,-0.0070125,0.0086624995,-0.004125
1756360784187,SITTING,-1.5619501,2.22105,9.562051,-0.00275,-0.003025,1.375E-4
1756360784206,SITTING,-1.4950501,2.20005,9.517051,-0.00385,-0.0072875,0.0044
1756360784226,SITTING,-1.485,2.1709502,9.547951,-0.009075,0.0012375,0.0012375
1756360784246,SITTING,-1.49205,2.1730502,9.562051,-0.010175,0.0066,-9.625E-4
1756360784266,SITTING,-1.53495,2.2069502,9.55305,-0.009075,1.375E-4,-0.0083875
1756360784286,SITTING,-1.54305,2.214,9.558001,-0.012375,-9.625E-4,-0.0072875
1756360784305,SITTING,-1.5139501,2.20005,9.562051,-0.010175,0.0033,-0.003025
1756360784326,SITTING,-1.5139501,2.16405,9.57705,-0.009075,-0.001925,-0.003025
1756360784345,SITTING,-1.521,2.15895,9.574051,-0.010175,-0.014712499,-0.004125
1756360784365,SITTING,-1.5469501,2.16405,9.594001,-0.009075,-0.0243375,-0.005225
1756360784385,SITTING,-1.521,2.16105,9.567,0.0026125,1.375E-4,0.0012375
1756360784404,SITTING,-1.52295,2.15895,9.55305,0.004675,0.0108624995,0.0022
1756360784425,SITTING,-1.52295,2.1660001,9.55305,4.125E-4,-9.625E-4,0.0012375
1756360784445,SITTING,-1.5280501,2.1780002,9.55095,-0.00385,-0.005225,-9.625E-4
1756360784465,SITTING,-1.5160501,2.18805,9.5460005,0.0015125,0.0066,-9.625E-4
1756360784485,SITTING,-1.4950501,2.19705,9.5119505,-5.5E-4,0.0044,1.375E-4
1756360784505,SITTING,-1.54005,2.2050002,9.519,-0.0059125,-0.003025,-0.0072875
1756360784525,SITTING,-1.5499501,2.2020001,9.558001,-0.010175,-0.004125,-0.0020625
1756360784545,SITTING,-1.521,2.18805,9.570001,-0.0059125,0.0075625,0.0044
1756360784565,SITTING,-1.4970001,2.181,9.567,-0.00385,0.011825,0.0022
1756360784585,SITTING,-1.5640501,2.1760502,9.591001,-0.011275,-0.0061875,-0.005225
1756360784605,SITTING,-1.521,2.1709502,9.58395,-0.0133375,-0.021175,-9.625E-4
1756360784625,SITTING,-1.5139501,2.14905,9.555,-0.0048125,-0.005225,0.0012375
1756360784645,SITTING,-1.485,2.1330001,9.517051,0.0015125,0.0108624995,0.0022
1756360784664,SITTING,-1.485,2.12595,9.502951,-5.5E-4,0.0086624995,1.375E-4
1756360784684,SITTING,-1.5670501,2.16105,9.555,-0.012375,0.0012375,-0.01155
1756360784704,SITTING,-1.6099501,2.18505,9.58605,-0.011275,0.0033,-0.0083875
1756360784724,SITTING,-1.5829501,2.18505,9.582001,-0.010175,0.0033,-9.625E-4
1756360784744,SITTING,-1.557,2.1660001,9.61995,-0.0144375,-0.01155,0.0044
1756360784764,SITTING,-1.4830501,2.14695,9.63,-0.0081124995,-0.005225,0.0075625
1756360784784,SITTING,-1.49205,2.1379502,9.63195,4.125E-4,0.0097624995,0.0064625
1756360784804,SITTING,-1.4640001,2.15205,9.60795,0.0037125,-9.625E-4,0.0064625
1756360784824,SITTING,-1.4950501,2.15895,9.58605,0.006875,-0.0061875,-0.004125
1756360784844,SITTING,-1.485,2.16405,9.555,0.005775,-0.01155,-0.003025
1756360784864,SITTING,-1.4680501,2.157,9.519,0.004675,-0.01265,-0.004125
1756360784884,SITTING,-1.50195,2.16105,9.514951,0.006875,0.0097624995,-0.0072875
1756360784904,SITTING,-1.5280501,2.16105,9.522,0.005775,0.012925,-0.005225
