timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360087415,WALKING,-1.2100501,2.32905,9.936001,0.2371875,-0.004125,-0.7497875
1756360087436,WALKING,-1.0879501,2.5729501,9.691951,0.2649625,-0.0627,-0.6688
1756360087457,WALKING,-0.882,2.523,9.73005,0.1615625,-0.140525,-0.5633375
1756360087475,WALKING,-0.94905007,2.1349502,10.37205,0.0092124995,-0.1287,-0.48235
1756360087496,WALKING,-0.9799501,1.6830001,11.04705,-0.068475,-0.1351625,-0.4258375
1756360087515,WALKING,-0.492,2.0389502,11.475,-0.001375,-0.1340625,-0.4098875
1756360087535,WALKING,-0.52500004,2.5210502,10.180051,0.1786125,-0.2426875,-0.4684625
1756360087555,WALKING,-1.179,2.5399501,9.4789505,0.07425,-0.18205,-0.5005
1756360087575,WALKING,-1.6789501,2.1040502,10.36005,-0.340175,-0.157575,-0.4184125
1756360087595,WALKING,-1.605,1.04595,11.899051,-0.74593747,-0.29067498,-0.2756875
1756360087616,WALKING,-1.164,0.025950002,13.27095,-0.795025,-0.4313375,-0.1947
1756360087635,WALKING,-0.513,-0.41805002,12.627001,-0.3487,-0.5388625,-0.25753748
1756360087655,WALKING,-0.135,0.34695002,10.585051,0.2371875,-0.6667375,-0.4877125
1756360087675,WALKING,-0.087000005,1.2900001,8.49495,0.553575,-0.7838875,-0.7123875
1756360087696,WALKING,-0.14895001,1.8769501,7.5919504,0.5248375,-0.68901247,-0.7827875
1756360087715,WALKING,-0.23295002,1.812,8.236051,0.3469125,-0.273625,-0.7049625
1756360087735,WALKING,-0.42900002,1.572,9.237,0.285175,0.2121625,-0.5878125
1756360087755,WALKING,-0.67800003,1.383,9.47595,0.3554375,0.5253875,-0.5132875
1756360087775,WALKING,-1.19295,1.3120501,9.43095,0.3246375,0.5380375,-0.5207125
1756360087794,WALKING,-1.641,1.3429501,9.847051,0.1029875,0.28985,-0.522775
1756360087814,WALKING,-1.4899501,1.2610501,10.483951,-0.108899996,-0.004125,-0.4269375
1756360087837,WALKING,-0.79095006,1.1580001,10.278001,-0.0897875,-0.1969,-0.305525
1756360087854,WALKING,0.010050001,1.2090001,9.342,0.0614625,-0.2608375,-0.264
1756360087874,WALKING,0.31905,1.50495,8.68605,0.1104125,-0.3194125,-0.3598375
1756360087893,WALKING,0.16800001,1.9530001,8.334001,0.07425,-0.358875,-0.4994
1756360087913,WALKING,-0.21105,2.2429502,8.37705,0.00825,-0.2938375,-0.5814875
1756360087933,WALKING,-0.70905006,2.3389502,8.79405,-0.0451,-0.1607375,-0.5696625
1756360087953,WALKING,-0.97305006,2.25495,9.40005,-0.067375,-0.014712499,-0.47808748
1756360087973,WALKING,-0.88695,2.12295,9.73005,-0.0056375,0.0779625,-0.354475
1756360087993,WALKING,-0.88695,2.0080502,9.816001,0.1274625,0.215325,-0.27995
1756360088013,WALKING,-0.98505,1.9219501,9.84,0.183975,0.19195,-0.256575
1756360088034,WALKING,-0.93195003,1.9560001,10.300051,0.115775,-0.005225,-0.2618
1756360088054,WALKING,-0.89895004,1.9600501,10.450951,0.0688875,-0.305525,-0.2671625
1756360088073,WALKING,-0.70500004,1.968,10.21905,0.1189375,-0.4313375,-0.2490125
1756360088093,WALKING,-0.58005005,2.04195,10.177951,0.1637625,-0.377025,-0.2182125
1756360088113,WALKING,-0.70005006,2.061,10.37895,0.18933749,-0.2682625,-0.1969
1756360088133,WALKING,-0.44805002,2.5729501,10.495951,0.216975,-0.2299,-0.1808125
1756360088153,WALKING,-0.53505003,2.5879502,9.517051,0.20845,-0.342925,-0.17765
1756360088174,WALKING,-1.248,2.1730502,9.345,-0.0204875,-0.322575,-0.1733875
1756360088193,WALKING,-1.3729501,1.6969501,10.76895,-0.4508625,-0.2981,-0.0732875
1756360088213,WALKING,-1.047,0.79695004,11.928,-0.6650875,-0.423775,0.0620125
1756360088233,WALKING,-0.537,-0.06705,12.330001,-0.50105,-0.3557125,0.131175
1756360088254,WALKING,-0.064950004,-0.093,11.526001,-0.05995,-0.2534125,0.0427625
1756360088274,WALKING,0.333,0.73005,9.901951,0.3597,-0.341825,-0.1511125
1756360088292,WALKING,0.36,1.6990501,8.290951,0.5429875,-0.4802875,-0.32999998
1756360088312,WALKING,0.147,2.16105,7.7239504,0.4492125,-0.410025,-0.3672625
1756360088335,WALKING,0.003,1.9939501,8.37495,0.2149125,-0.12979999,-0.24805
1756360088352,WALKING,-0.08205,1.5270001,9.352051,0.0518375,0.2132625,-0.0721875
1756360088372,WALKING,-0.22305001,1.0030501,9.63405,0.014575,0.4486625,0.0438625
1756360088392,WALKING,-0.55905,0.411,9.843,-0.09405,0.434775,0.050325
1756360088412,WALKING,-0.79095006,-0.010950001,10.626,-0.286825,0.182325,0.013062499
1756360088431,WALKING,-0.42195,-0.06705,10.894051,-0.2688125,-0.137225,-0.00935
1756360088452,WALKING,0.25395,0.22905001,9.591001,0.047575,-0.35035,-0.0627
1756360088472,WALKING,0.46500003,0.804,7.9489503,0.31707498,-0.4291375,-0.2063875
1756360088492,WALKING,0.22305001,1.491,7.2070503,0.319275,-0.41854998,-0.354475
1756360088512,WALKING,-0.504,1.7830501,7.80495,0.1626625,-0.25025,-0.4024625
1756360088532,WALKING,-0.96300006,1.8840001,8.535001,0.0902,-0.055275,-0.3012625
1756360088552,WALKING,-0.86295,1.9480501,8.96595,0.1040875,0.08965,-0.121275
1756360088571,WALKING,-0.85995007,2.025,9.196051,0.1211375,0.0864875,0.0108624995
1756360088592,WALKING,-0.84105,2.1019502,9.1699505,0.099825,-0.0435875,0.1205875
1756360088611,WALKING,-0.93900007,2.0989501,9.32295,0.0188375,-0.19373749,0.2314125
1756360088631,WALKING,-1.047,2.05605,9.859051,-0.09515,-0.2875125,0.367675
1756360088652,WALKING,-0.90795004,1.7020501,10.422001,-0.1452,-0.3322,0.5350125
1756360088672,WALKING,-0.666,1.47,10.863001,-0.108899996,-0.31625,0.66275
1756360088691,WALKING,-0.65400004,1.3090501,11.101951,-0.019524999,-0.31405,0.722425
1756360088712,WALKING,-0.77205,1.1730001,10.932,0.1051875,-0.2938375,0.7448375
1756360088732,WALKING,-0.717,1.33305,11.337001,0.1722875,-0.274725,0.76395
1756360088752,WALKING,-0.03705,2.2020001,10.9800005,0.31075,-0.31625,0.80135
1756360088772,WALKING,-0.29505002,1.8600001,9.795,0.41195,-0.2437875,0.82156247
1756360088792,WALKING,-0.9799501,1.8190501,10.28295,0.2286625,0.061875,0.83325
1756360088812,WALKING,-0.99195004,1.5490501,10.98705,-0.0493625,0.05555,0.93445
1756360088830,WALKING,-0.51795,1.3789501,10.992001,-0.1654125,-0.0840125,1.0569625
1756360088851,WALKING,-0.55905,1.065,10.575001,-0.137775,0.0044,1.10495
1756360088870,WALKING,-0.68505,0.64395005,10.767,-0.1846625,0.061875,1.1209
1756360088890,WALKING,-0.46305,0.43500003,11.0449505,-0.1676125,-0.0627,1.112375
1756360088910,WALKING,0.003,0.69405,10.35,0.1040875,-0.1852125,1.0569625
1756360088930,WALKING,0.27105,1.28295,8.772,0.44385,-0.1670625,0.96745
1756360088951,WALKING,0.08400001,1.76205,8.101951,0.5025625,0.014025,0.8897625
1756360088970,WALKING,-0.72405005,1.7310001,8.929951,0.2990625,0.284625,0.8822
1756360088991,WALKING,-1.19505,1.575,9.519,0.186175,0.5231875,0.9898625
1756360089010,WALKING,-1.092,1.3470001,9.792001,0.082775,0.5806625,1.1485375
1756360089030,WALKING,-0.69000006,1.065,9.95505,-0.0738375,0.3421,1.2348875
1756360089050,WALKING,-0.156,1.04295,9.723001,-0.12705,0.045925,1.2252625
1756360089071,WALKING,0.34800002,1.2760501,8.866051,-0.02585,-0.08085,1.16985
1756360089090,WALKING,0.68100005,1.62495,8.169001,0.0603625,-0.039325,1.10165
1756360089111,WALKING,0.717,1.93605,8.02305,0.0710875,0.1035375,1.029325
1756360089130,WALKING,0.57495004,2.16405,8.21205,0.0518375,0.2685375,0.977075
1756360089151,WALKING,0.35295,2.3790002,8.595,0.0380875,0.3986125,0.9472375
1756360089169,WALKING,0.051000003,2.6089501,9.033,0.013475,0.4805625,0.9450375
1756360089189,WALKING,-0.24705002,2.703,9.394951,-0.0301125,0.4987125,0.9834
1756360089209,WALKING,-0.60405004,2.5900502,9.642,-0.1131625,0.49981248,1.0538
1756360089230,WALKING,-0.855,2.1019502,10.420051,-0.2816,0.49981248,1.1666875
1756360089250,WALKING,-0.76005006,1.4239501,11.715,-0.4519625,0.4156625,1.30405
1756360089269,WALKING,-0.13005,0.76995003,12.193951,-0.4093375,0.215325,1.4009875
